bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Mockito-22,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-23,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-24,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-25,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-26,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-27,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-28,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-29,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-3,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-30,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-31,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-32,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-33,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-34,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-35,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-36,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-37,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-38,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Mockito-4,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.46788772041903276, 'Clarity': -0.46788772041903276, 'Specificity': -0.46788772041903276, 'Reproducibility': -0.46788772041903276, 'ReasoningQuality': -0.46788772041903276, 'TechnicalContext': -0.46788772041903276, 'Ambiguity': 1.819563357185127, 'RepairReadiness': 2.391426126586167, 'RootCauseEvidence': -0.46788772041903276, 'HiddenReproducibility': -0.46788772041903276, 'ImpactScope': -0.46788772041903276}"
Mockito-5,Mockito,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 2, 'Reproducibility': 2, 'ReasoningQuality': 3, 'TechnicalContext': 1, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 2}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 2}","{'Actionability': 1.5212174611483278, 'Clarity': -0.2401922307076309, 'Specificity': -0.2401922307076309, 'Reproducibility': -0.2401922307076309, 'ReasoningQuality': 0.6405126152203484, 'TechnicalContext': -1.1208970766356101, 'Ambiguity': 0.6405126152203484, 'RepairReadiness': 1.5212174611483278, 'RootCauseEvidence': -0.2401922307076309, 'HiddenReproducibility': -2.0016019225635895, 'ImpactScope': -0.2401922307076309}"
Mockito-6,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -1.1490485194281397, 'Clarity': -0.17677669529663692, 'Specificity': -0.17677669529663692, 'Reproducibility': 1.7677669529663687, 'ReasoningQuality': -0.17677669529663692, 'TechnicalContext': -1.1490485194281397, 'Ambiguity': 1.7677669529663687, 'RepairReadiness': 0.7954951288348658, 'RootCauseEvidence': -0.17677669529663692, 'HiddenReproducibility': -0.17677669529663692, 'ImpactScope': -1.1490485194281397}"
Mockito-7,Mockito,1.0,1.0,"{'Actionability': 3, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': 0.7456011350793257, 'Clarity': 0.11470786693528091, 'Specificity': -0.5161854012087639, 'Reproducibility': 0.11470786693528091, 'ReasoningQuality': 0.11470786693528091, 'TechnicalContext': -1.1470786693528088, 'Ambiguity': 2.007387671367415, 'RepairReadiness': 1.3764944032233704, 'RootCauseEvidence': -0.5161854012087639, 'HiddenReproducibility': -1.1470786693528088, 'ImpactScope': -1.1470786693528088}"
Mockito-8,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 2, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 2}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 2}","{'Actionability': -1.0533703247651751, 'Clarity': -0.40964401518645704, 'Specificity': 0.23408229439226108, 'Reproducibility': -0.40964401518645704, 'ReasoningQuality': -0.40964401518645704, 'TechnicalContext': -1.0533703247651751, 'Ambiguity': 2.1652612231284154, 'RepairReadiness': 1.5215349135496972, 'RootCauseEvidence': 0.23408229439226108, 'HiddenReproducibility': -1.0533703247651751, 'ImpactScope': 0.23408229439226108}"
Mockito-9,Mockito,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6507913734559684, 'Clarity': -0.05423261445466399, 'Specificity': -0.05423261445466399, 'Reproducibility': -0.6507913734559684, 'ReasoningQuality': -0.6507913734559684, 'TechnicalContext': -0.6507913734559684, 'Ambiguity': 2.3320024215505537, 'RepairReadiness': 1.7354436625492493, 'RootCauseEvidence': -0.05423261445466399, 'HiddenReproducibility': -0.6507913734559684, 'ImpactScope': -0.6507913734559684}"
